*15O angle CMS    differential_cross_section
67.6	5.18E-03
67.8	4.84E-03
68	4.53E-03
68.2	4.24E-03
68.4	3.98E-03
68.6	3.75E-03
68.8	3.55E-03
69	3.40E-03
69.2	3.28E-03
69.4	3.19E-03
69.6	3.13E-03
69.8	3.11E-03
70	3.12E-03
70.2	3.15E-03
70.4	3.19E-03
70.6	3.26E-03
70.8	3.33E-03
71	3.41E-03
71.2	3.50E-03
71.4	3.58E-03
71.6	3.65E-03
71.8	3.72E-03
72	3.77E-03
72.2	3.80E-03
72.4	3.82E-03
72.6	3.82E-03
72.8	3.80E-03
73	3.76E-03
73.2	3.71E-03
73.4	3.63E-03
73.6	3.54E-03
73.8	3.43E-03
74	3.32E-03
74.2	3.19E-03
74.4	3.05E-03
74.6	2.91E-03
74.8	2.77E-03
75	2.62E-03
75.2	2.48E-03
75.4	2.35E-03
75.6	2.22E-03
75.8	2.10E-03
76	2.00E-03
76.2	1.90E-03
76.4	1.82E-03
76.6	1.75E-03
76.8	1.69E-03
77	1.65E-03
77.2	1.62E-03
77.4	1.60E-03
77.6	1.59E-03
77.8	1.60E-03
78	1.60E-03
78.2	1.62E-03
78.4	1.64E-03
78.6	1.66E-03
78.8	1.69E-03
79	1.71E-03
79.2	1.73E-03
79.4	1.75E-03
79.6	1.77E-03
79.8	1.78E-03
80	1.79E-03
80.2	1.78E-03
80.4	1.77E-03
80.6	1.76E-03
80.8	1.74E-03
81	1.71E-03
81.2	1.67E-03
81.4	1.63E-03
81.6	1.58E-03
81.8	1.53E-03
82	1.47E-03
82.2	1.41E-03
82.4	1.35E-03
82.6	1.29E-03
82.8	1.23E-03
83	1.17E-03
83.2	1.12E-03
83.4	1.06E-03
83.6	1.01E-03
83.8	9.64E-04
84	9.22E-04
84.2	8.84E-04
84.4	8.52E-04
84.6	8.25E-04
84.8	8.04E-04
85	7.87E-04
85.2	7.75E-04
85.4	7.67E-04
85.6	7.63E-04
85.8	7.63E-04
86	7.65E-04
86.2	7.70E-04
86.4	7.76E-04
86.6	7.83E-04
86.8	7.91E-04
87	7.99E-04
87.2	8.06E-04
87.4	8.12E-04
87.6	8.16E-04
87.8	8.19E-04
88	8.19E-04
88.2	8.17E-04
88.4	8.12E-04
88.6	8.04E-04
88.8	7.94E-04
89	7.81E-04
89.2	7.65E-04
89.4	7.47E-04
89.6	7.28E-04
89.8	7.06E-04
90	6.83E-04
90.2	6.59E-04
90.4	6.33E-04
90.6	6.08E-04
90.8	5.83E-04
91	5.57E-04
91.2	5.33E-04
91.4	5.09E-04
91.6	4.87E-04
91.8	4.66E-04
92	4.46E-04
92.2	4.29E-04
92.4	4.13E-04
92.6	4.00E-04
92.8	3.88E-04
93	3.78E-04
93.2	3.70E-04
93.4	3.64E-04
93.6	3.60E-04
93.8	3.57E-04
94	3.55E-04
94.2	3.55E-04
94.4	3.55E-04
94.6	3.56E-04
94.8	3.58E-04
95	3.60E-04
95.2	3.61E-04
95.4	3.63E-04
95.6	3.64E-04
95.8	3.65E-04
96	3.65E-04
96.2	3.64E-04
96.4	3.62E-04
96.6	3.60E-04
96.8	3.56E-04
97	3.51E-04
97.2	3.46E-04
97.4	3.39E-04
97.6	3.32E-04
97.8	3.23E-04
98	3.14E-04
98.2	3.05E-04
98.4	2.94E-04
98.6	2.84E-04
98.8	2.73E-04
99	2.62E-04
99.2	2.51E-04
99.4	2.41E-04
99.6	2.31E-04
99.8	2.21E-04
100	2.11E-04
100.2	2.02E-04
100.4	1.94E-04
100.6	1.87E-04
100.8	1.80E-04
101	1.74E-04
101.2	1.70E-04
101.4	1.65E-04
101.6	1.62E-04
101.8	1.59E-04
102	1.57E-04
102.2	1.56E-04
102.4	1.55E-04
102.6	1.55E-04
102.8	1.55E-04
103	1.56E-04
103.2	1.57E-04
103.4	1.57E-04
103.6	1.58E-04
103.8	1.59E-04
104	1.60E-04
104.2	1.61E-04
104.4	1.61E-04
104.6	1.61E-04
104.8	1.61E-04
105	1.60E-04
105.2	1.59E-04
105.4	1.58E-04
105.6	1.56E-04
105.8	1.54E-04
106	1.51E-04
106.2	1.48E-04
106.4	1.44E-04
106.6	1.40E-04
106.8	1.36E-04
107	1.31E-04
107.2	1.27E-04
107.4	1.22E-04
107.6	1.17E-04
107.8	1.12E-04
108	1.07E-04
108.2	1.02E-04
108.4	9.77E-05
108.6	9.32E-05
108.8	8.89E-05
109	8.49E-05
109.2	8.11E-05
109.4	7.77E-05
109.6	7.45E-05
109.8	7.18E-05
110	6.93E-05
110.2	6.73E-05
110.4	6.55E-05
110.6	6.41E-05
110.8	6.30E-05
111	6.22E-05
111.2	6.17E-05
111.4	6.14E-05
111.6	6.13E-05
111.8	6.13E-05
112	6.16E-05
112.2	6.19E-05
112.4	6.23E-05
112.6	6.27E-05
112.8	6.31E-05
113	6.35E-05
113.2	6.38E-05
113.4	6.41E-05
113.6	6.42E-05
113.8	6.42E-05
114	6.40E-05
114.2	6.37E-05
114.4	6.32E-05
114.6	6.26E-05
114.8	6.18E-05
115	6.08E-05
115.2	5.97E-05
115.4	5.84E-05
115.6	5.70E-05
115.8	5.54E-05
116	5.37E-05
116.2	5.20E-05
116.4	5.02E-05
116.6	4.83E-05
116.8	4.65E-05
117	4.46E-05
117.2	4.27E-05
117.4	4.09E-05
117.6	3.91E-05
117.8	3.73E-05
118	3.57E-05
118.2	3.42E-05
118.4	3.27E-05
118.6	3.14E-05
118.8	3.02E-05
119	2.91E-05
119.2	2.82E-05
119.4	2.74E-05
119.6	2.67E-05
119.8	2.61E-05
120	2.57E-05
120.2	2.53E-05
120.4	2.51E-05
120.6	2.49E-05
120.8	2.48E-05
121	2.48E-05
121.2	2.48E-05
121.4	2.49E-05
121.6	2.50E-05
121.8	2.51E-05
122	2.53E-05
122.2	2.54E-05
122.4	2.55E-05
122.6	2.55E-05
122.8	2.56E-05
123	2.55E-05
123.2	2.55E-05
123.4	2.54E-05
123.6	2.52E-05
123.8	2.49E-05
124	2.46E-05
124.2	2.42E-05
124.4	2.38E-05
124.6	2.33E-05
124.8	2.28E-05
125	2.22E-05
125.2	2.15E-05
125.4	2.08E-05
125.6	2.01E-05
125.8	1.93E-05
126	1.85E-05
126.2	1.78E-05
126.4	1.70E-05
126.6	1.62E-05
126.8	1.54E-05
127	1.46E-05
127.2	1.39E-05
127.4	1.32E-05
127.6	1.25E-05
127.8	1.19E-05
128	1.13E-05
128.2	1.07E-05
128.4	1.03E-05
128.6	9.83E-06
128.8	9.46E-06
129	9.15E-06
129.2	8.90E-06
129.4	8.70E-06
129.6	8.56E-06
129.8	8.48E-06
130	8.44E-06
130.2	8.45E-06
130.4	8.50E-06
130.6	8.59E-06
130.8	8.71E-06
131	8.85E-06
131.2	9.02E-06
131.4	9.20E-06
131.6	9.39E-06
131.8	9.59E-06
132	9.78E-06
132.2	9.97E-06
132.4	1.01E-05
132.6	1.03E-05
132.8	1.04E-05
133	1.05E-05
133.2	1.06E-05
133.4	1.06E-05
133.6	1.06E-05
133.8	1.06E-05
134	1.05E-05
134.2	1.04E-05
134.4	1.03E-05
134.6	1.01E-05
134.8	9.86E-06
135	9.60E-06
135.2	9.32E-06
135.4	9.00E-06
135.6	8.65E-06
135.8	8.29E-06
136	7.91E-06
136.2	7.51E-06
136.4	7.11E-06
136.6	6.70E-06
136.8	6.29E-06
137	5.89E-06
137.2	5.49E-06
137.4	5.11E-06
137.6	4.74E-06
137.8	4.39E-06
138	4.06E-06
138.2	3.76E-06
138.4	3.48E-06
138.6	3.23E-06
138.8	3.01E-06
139	2.82E-06
139.2	2.66E-06
139.4	2.53E-06
139.6	2.43E-06
139.8	2.36E-06
140	2.32E-06
140.2	2.30E-06
140.4	2.31E-06
140.6	2.33E-06
140.8	2.38E-06
141	2.44E-06
141.2	2.52E-06
141.4	2.61E-06
141.6	2.70E-06
141.8	2.81E-06
142	2.91E-06
142.2	3.02E-06
142.4	3.13E-06
142.6	3.24E-06
142.8	3.34E-06
143	3.43E-06
143.2	3.52E-06
143.4	3.59E-06
143.6	3.66E-06
143.8	3.72E-06
144	3.76E-06
144.2	3.80E-06
144.4	3.82E-06
144.6	3.82E-06
144.8	3.82E-06
145	3.80E-06
145.2	3.77E-06
145.4	3.73E-06
145.6	3.67E-06
145.8	3.61E-06
146	3.53E-06
146.2	3.45E-06
146.4	3.36E-06
146.6	3.25E-06
146.8	3.14E-06
147	3.03E-06
147.2	2.91E-06
147.4	2.78E-06
147.6	2.65E-06
147.8	2.51E-06
148	2.37E-06
148.2	2.24E-06
148.4	2.10E-06
148.6	1.96E-06
148.8	1.82E-06
149	1.69E-06
149.2	1.56E-06
149.4	1.43E-06
149.6	1.31E-06
149.8	1.20E-06
150	1.09E-06
150.2	9.90E-07
150.4	9.00E-07
150.6	8.20E-07
150.8	7.50E-07
151	6.91E-07
151.2	6.43E-07
151.4	6.06E-07
151.6	5.80E-07
151.8	5.65E-07
152	5.62E-07
152.2	5.69E-07
152.4	5.87E-07
152.6	6.14E-07
152.8	6.49E-07
153	6.93E-07
153.2	7.43E-07
153.4	7.99E-07
153.6	8.60E-07
153.8	9.24E-07
154	9.90E-07
154.2	1.06E-06
154.4	1.12E-06
154.6	1.19E-06
154.8	1.25E-06
155	1.30E-06
155.2	1.35E-06
155.4	1.40E-06
155.6	1.44E-06
155.8	1.47E-06
156	1.49E-06
156.2	1.50E-06
156.4	1.50E-06
156.6	1.50E-06
156.8	1.49E-06
157	1.47E-06
157.2	1.44E-06
157.4	1.40E-06
157.6	1.36E-06
157.8	1.31E-06
158	1.25E-06
158.2	1.19E-06
158.4	1.13E-06
158.6	1.07E-06
158.8	1.00E-06
159	9.40E-07
159.2	8.77E-07
159.4	8.15E-07
159.6	7.55E-07
159.8	6.99E-07
160	6.46E-07
160.2	5.97E-07
160.4	5.52E-07
160.6	5.12E-07
160.8	4.76E-07
161	4.45E-07
161.2	4.19E-07
161.4	3.96E-07
161.6	3.77E-07
161.8	3.62E-07
162	3.49E-07
162.2	3.40E-07
162.4	3.32E-07
162.6	3.25E-07
162.8	3.20E-07
163	3.16E-07
163.2	3.12E-07
163.4	3.08E-07
163.6	3.03E-07
163.8	2.98E-07
164	2.93E-07
164.2	2.88E-07
164.4	2.82E-07
164.6	2.76E-07
164.8	2.70E-07
165	2.64E-07
165.2	2.60E-07
165.4	2.56E-07
165.6	2.54E-07
165.8	2.54E-07
166	2.57E-07
166.2	2.63E-07
166.4	2.72E-07
166.6	2.84E-07
166.8	3.00E-07
167	3.20E-07
167.2	3.44E-07
167.4	3.71E-07
167.6	4.02E-07
167.8	4.36E-07
168	4.74E-07
168.2	5.13E-07
168.4	5.54E-07
168.6	5.96E-07
168.8	6.38E-07
169	6.79E-07
169.2	7.19E-07
169.4	7.56E-07
169.6	7.89E-07
169.8	8.18E-07
170	8.42E-07
170.2	8.60E-07
170.4	8.72E-07
170.6	8.76E-07
170.8	8.73E-07
171	8.62E-07
171.2	8.43E-07
171.4	8.17E-07
171.6	7.83E-07
171.8	7.42E-07
172	6.95E-07
172.2	6.42E-07
172.4	5.85E-07
172.6	5.24E-07
172.8	4.61E-07
173	3.98E-07
173.2	3.35E-07
173.4	2.74E-07
173.6	2.16E-07
173.8	1.64E-07
174	1.18E-07
174.2	7.99E-08
174.4	5.10E-08
174.6	3.23E-08
174.8	2.48E-08
175	2.92E-08
175.2	4.61E-08
175.4	7.59E-08
175.6	1.19E-07
175.8	1.74E-07
176	2.42E-07
176.2	3.22E-07
176.4	4.12E-07
176.6	5.12E-07
176.8	6.21E-07
177	7.36E-07
177.2	8.57E-07
177.4	9.81E-07
177.6	1.11E-06
177.8	1.23E-06
178	1.36E-06
178.2	1.47E-06
178.4	1.59E-06
178.6	1.69E-06
178.8	1.78E-06
179	1.86E-06
179.2	1.93E-06
179.4	1.99E-06
179.6	2.03E-06
179.8	2.05E-06
180	2.06E-06

